Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
5466337;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;253,020035508217
5466338;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;304,993614561793
5466338;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;304,993614561793
5466338;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;304,993614561793
5466338;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;304,993614561793
5466340;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466340;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466341;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;202,061130217023
5466342;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466342;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466343;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466343;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466344;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;205,173666431013
5466344;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;205,173666431013
5466344;1;3;2;2;17; ;2; ; ;1;2; ; ;1; ;05;205,173666431013
5466345;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;335,039977401461
5466345;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;335,039977401461
5466345;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;335,039977401461
5466346;1;1;1;2;17; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466346;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466346;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466347;1;1;1;1; ; ;3;85; ;1;2; ; ;1; ;05;293,313434530684
5466347;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;293,313434530684
5466348;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;249,103235121286
5466348;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;249,103235121286
5466349;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;234,444899836392
5466349;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;234,444899836392
5466349;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;234,444899836392
5466349;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;234,444899836392
5466350;1;1;1;2;17; ;2; ; ;1;2; ; ;1; ;05;190,196979807886
5466350;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;190,196979807886
5466350;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;190,196979807886
5466350;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;190,196979807886
5466350;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;190,196979807886
5466350;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;05;190,196979807886
5466351;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;155,263821409196
5466351;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;155,263821409196
5466351;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;155,263821409196
5466352;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;406,320266087921
5466352;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;406,320266087921
5466352;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;406,320266087921
5466352;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;406,320266087921
5466352;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;406,320266087921
5466353;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;119,305758242691
5466353;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;119,305758242691
5466354;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;278,267913815705
5466354;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;278,267913815705
5466354;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;278,267913815705
5466354;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;278,267913815705
5466354;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;05;278,267913815705
5466355;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;05;249,103235121286
5466355;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;249,103235121286
5466356;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;261,170600582481
5466356;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;05;261,170600582481
5466356;1;3;2;2;19; ;2; ; ;1;2; ; ;1; ;05;261,170600582481
5466357;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;208,70440450492
5466357;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;208,70440450492
5466357;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;208,70440450492
5466357;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;208,70440450492
5466357;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;208,70440450492
5466358;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;202,061130217023
5466359;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;178,799312187081
5466359;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;178,799312187081
5466359;1;3;2;2;17; ;2; ; ;1;2; ; ;1; ;05;178,799312187081
5466359;1;4;2;2;17; ;2; ; ;1;2; ; ;1; ;05;178,799312187081
5466360;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;440,946756574745
5466360;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;440,946756574745
5466360;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;440,946756574745
5466361;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;05;283,974517399306
5466361;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;283,974517399306
5466362;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;381,346647919394
5466362;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;381,346647919394
5466362;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;381,346647919394
5466363;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466363;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466366;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;456,87096892191
5466366;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;456,87096892191
5466366;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;456,87096892191
5466367;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;137,072769316304
5466367;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;137,072769316304
5466367;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;137,072769316304
5466368;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466368;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466368;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466368;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466368;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466369;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;161,032301113467
5466369;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;161,032301113467
5466369;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;161,032301113467
5466370;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;155,263821409196
5466370;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;155,263821409196
5466370;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;155,263821409196
5466371;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;296,107619406441
5466371;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;296,107619406441
5466371;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;296,107619406441
5466371;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;05;296,107619406441
5466371;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;296,107619406441
5466372;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;344,623686324034
5466372;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;05;344,623686324034
5466372;1;3;2;2;11; ;2; ; ;1;2; ; ;1; ;05;344,623686324034
5466372;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;344,623686324034
5466372;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;05;344,623686324034
5466375;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;05;294,009169563814
5466375;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;294,009169563814
5466375;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;294,009169563814
5466375;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;05;294,009169563814
5466375;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;05;294,009169563814
5466376;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;190,234700426994
5466376;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;05;190,234700426994
5466376;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;190,234700426994
5466376;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;190,234700426994
5466377;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;05;188,104369124621
5466377;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;05;188,104369124621
5466377;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;05;188,104369124621
5466377;1;4;2;3; ;3;4; ;3; ;4; ;3; ;4;05;188,104369124621
5466377;1;5;2;3; ;3;4; ;3; ;2; ; ;1; ;05;188,104369124621
5466378;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466378;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466379;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466379;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466380;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;202,061130217023
5466381;1;1;2;1; ; ;3;99; ;1;2; ; ;1; ;05;335,039977401461
5466381;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;335,039977401461
5466381;1;3;2;1; ; ;3;99; ;1;2; ; ;1; ;05;335,039977401461
5466382;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;163,447123560236
5466382;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;163,447123560236
5466383;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;205,525012933169
5466383;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;205,525012933169
5466383;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;205,525012933169
5466384;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;05;169,566949766664
5466384;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;169,566949766664
5466385;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;456,87096892191
5466385;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;456,87096892191
5466385;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;456,87096892191
5466385;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;05;456,87096892191
5466386;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;05;145,680112486623
5466387;1;1;2;2;86; ;3;86; ;1;2; ; ;1; ;05;311,888570202509
5466387;1;2;2;2;52; ;3;52; ;1;2; ; ;1; ;05;311,888570202509
5466388;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;155,263821409196
5466388;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;155,263821409196
5466388;1;3;2;2;17; ;2; ; ;1;2; ; ;1; ;05;155,263821409196
5466389;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;216,609054670926
5466389;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;216,609054670926
5466389;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;05;216,609054670926
5466391;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;302,897143453258
5466391;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;302,897143453258
5466391;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;302,897143453258
5466391;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;302,897143453258
5466392;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;335,039977401461
5466392;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;335,039977401461
5466392;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;335,039977401461
5466395;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;05;169,566949766664
5466395;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;169,566949766664
5466396;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;195,941304010596
5466397;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466397;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466398;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466398;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466400;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;270,162027331732
5466401;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;246,90020930179
5466401;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;246,90020930179
5466401;1;3;2;2;76; ;2; ; ;1;2; ; ;1; ;05;246,90020930179
5466401;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;246,90020930179
5466402;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;195,941304010596
5466403;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;05;385,65251542759
5466403;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;05;385,65251542759
5466403;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;05;385,65251542759
5466404;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;254,381076535664
5466404;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;254,381076535664
5466404;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;254,381076535664
5466404;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;254,381076535664
5466405;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;249,103235121286
5466405;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;05;249,103235121286
5466406;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;293,313434530684
5466406;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;293,313434530684
5466407;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;201,219145424974
5466407;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;201,219145424974
5466407;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;201,219145424974
5466408;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;145,680112486623
5466410;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;05;207,338971631401
5466410;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;207,338971631401
5466410;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;207,338971631401
5466411;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;05;270,162027331732
5466412;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;174,844791181042
5466412;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;174,844791181042
5466412;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;174,844791181042
5466412;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;174,844791181042
5466413;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;237,667846881372
5466413;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;237,667846881372
5466414;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;195,941304010596
5466415;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;145,680112486623
5466416;1;1;2;2;17; ;3;17; ;1;2; ; ;1; ;05;284,325863901463
5466416;1;2;2;2;17; ;3;17; ;1;2; ; ;1; ;05;284,325863901463
5466417;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;195,941304010596
5466418;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466418;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466418;1;3;2;2;17; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466418;1;4;2;2;17; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466418;1;5;2;2;17; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466419;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;363,473082134821
5466419;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;363,473082134821
5466419;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;363,473082134821
5466419;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;363,473082134821
5466420;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466420;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466420;1;3;2;3; ;2;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466420;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466421;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;225,910251183196
5466421;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;225,910251183196
5466421;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;225,910251183196
5466421;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;225,910251183196
5466421;1;5;2;2;73; ;2; ; ;1;2; ; ;1; ;05;225,910251183196
5466422;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;195,941304010596
5466423;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;249,065514502178
5466423;1;2;2;2;63; ;2; ; ;1;2; ; ;1; ;05;249,065514502178
5466423;1;3;2;2;17; ;2; ; ;1;2; ; ;1; ;05;249,065514502178
5466423;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;249,065514502178
5466425;1;1;2;2;63; ;2; ; ;1;2; ; ;1; ;05;270,162027331732
5466426;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;05;184,919138393508
5466426;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;184,919138393508
5466426;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;184,919138393508
5466426;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;184,919138393508
5466428;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466428;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466430;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;243,7876730878
5466430;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;243,7876730878
5466433;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;145,680112486623
5466434;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;169,566949766664
5466434;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;169,566949766664
5466435;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;163,447123560236
5466435;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;163,447123560236
5466436;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;163,798470062392
5466436;1;2;1;2;17; ;2; ; ;1;2; ; ;1; ;05;163,798470062392
5466437;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;05;114,217742230478
5466437;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;05;114,217742230478
5466438;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466438;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;187,4066553574
5466442;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466442;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466442;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466442;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466442;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;114,217742230478
5466445;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;195,941304010596
5466450;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;72,5912513391663
5466450;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;05;72,5912513391663
5466450;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;72,5912513391663
5466450;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;72,5912513391663
5466450;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;72,5912513391663
5466450;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;05;72,5912513391663
5466450;1;7;2;2;41; ;2; ; ;1;2; ; ;1; ;05;72,5912513391663
5466451;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;05;87,4402886875538
5466451;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;87,4402886875538
5466451;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;87,4402886875538
5466451;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;87,4402886875538
5466451;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;87,4402886875538
5466452;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;05;153,575164042925
5466452;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;05;153,575164042925
5466452;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;153,575164042925
5466452;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;153,575164042925
5466452;1;5;1;1; ; ;1; ; ; ;1; ; ; ; ;05;153,575164042925
5466454;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;90,9882780055725
5466454;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;90,9882780055725
5466454;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;90,9882780055725
5466454;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;05;90,9882780055725
5466455;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;05;164,201169257373
5466455;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;164,201169257373
5466455;1;3;2;2;41; ;1; ; ; ;2; ; ;1; ;05;164,201169257373
5466455;1;4;2;2;41; ;1; ; ; ;2; ; ;1; ;05;164,201169257373
5466455;1;5;2;2;41; ;1; ; ; ;2; ; ;1; ;05;164,201169257373
5466457;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;05;92,3951752357786
5466457;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;05;92,3951752357786
5466457;1;3;2;2;86; ;2; ; ;1;2; ; ;1; ;05;92,3951752357786
5466458;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;85,4710113939171
5466458;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;05;85,4710113939171
5466458;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;05;85,4710113939171
5466459;1;1;2;2;18; ;3;11; ;1;2; ; ;1; ;05;74,5257505064764
5466460;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;135,262617039592
5466460;1;2;1;1; ; ;1; ; ; ;2; ; ;1; ;05;135,262617039592
5466461;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;05;115,985730700529
5466462;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;05;113,171371860562
5466462;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;05;113,171371860562
5466462;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;113,171371860562
5466463;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;05;92,9575552992093
5466463;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;92,9575552992093
5466463;1;3;2;2;18; ;2; ; ;1;2; ; ;1; ;05;92,9575552992093
5466463;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;92,9575552992093
5466463;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;05;92,9575552992093
5466463;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;05;92,9575552992093
5466464;1;1;2;3; ;3;2; ; ;1;2; ; ;1; ;05;66,1941250548536
5466464;1;2;2;3; ;3;2; ; ;1;2; ; ;1; ;05;66,1941250548536
5466465;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;05;71,8602678754767
5466465;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;05;71,8602678754767
5466466;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;05;71,8602678754767
5466466;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;05;71,8602678754767
5466467;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;05;97,2573421574501
5466467;1;2;2;2;86; ;2; ; ;1;2; ; ;1; ;05;97,2573421574501
5466467;1;3;2;2;86; ;2; ; ;1;2; ; ;1; ;05;97,2573421574501
5466467;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;05;97,2573421574501
5466467;1;5;2;2;86; ;2; ; ;1;2; ; ;1; ;05;97,2573421574501
5466467;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;05;97,2573421574501
5466468;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;05;71,8602678754767
5466468;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;71,8602678754767
5466469;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;112,246362108443
5466469;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;112,246362108443
5466469;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;112,246362108443
5466470;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;05;115,985730700529
5466471;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;05;115,985730700529
5466472;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;115,985730700529
5466473;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;05;129,614172168367
5466473;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;129,614172168367
5466473;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;05;129,614172168367
5466474;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;113,171371860562
5466474;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;113,171371860562
5466474;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;05;113,171371860562
5466475;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;104,520490735945
5466475;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;104,520490735945
5466476;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;05;109,463456814
5466476;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;05;109,463456814
5466476;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;05;109,463456814
5466476;1;4;2;2;8; ;2; ; ;1;2; ; ;1; ;05;109,463456814
5466477;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;05;125,888559172407
5466477;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;05;125,888559172407
